Unnamed: 0,Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance,...1,Latitude,Longitude,file_path,LSOA_naming,lsoa_code,IMD_Q,LSOA_name
815,IW,IW,13/06/2023,E01011341,IMG_6390,09/06/2023,TN_VTDH_59_01,TN_VTDH_59,,,1,2,5,Google Pixel 7a,EE,0,Clear channel,,,,,,,,,,,,,,,,,,,,0,53.80542778,-1.475891667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6390.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
816,IW,IW,13/06/2023,E01011341,IMG_6391,09/06/2023,TN_VTDH_60_01,TN_VTDH_60,,,1,2,1,Sweet chilli chicken wrap,McDonald's,0,Clear channel,1.99,Advert,g,245,245,"SL weight images, garlic mayo chicken wrap",2,https://www.mcdonalds.com/ie/en-ie/product/the-sweet-chilli-chicken-one-crispy.html,7.35,0.94,2.73,342.86,191.43,1.63,8.98,12.24,-1,0,0,0,53.80544722,-1.475947222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6391.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
755,IW,IW,13/06/2023,E01011341,IMG_6334,09/06/2023,TN_VTDH_25_01,TN_VTDH_25,,,9,1,5,Leeds Year of Culture 2023,Year of Culture,1,City ads,,,,,,,,,,,,,,,,,,,,0,53.80554444,-1.476541667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6334.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
761,IW,IW,13/06/2023,E01011341,IMG_6339,09/06/2023,TN_VTDH_26_04,TN_VTDH_26,,,5,2,1,Heroes chocolate,Cadbury,0,Clear Channel,3,https://www.tesco.com/groceries/en-GB/products/303823283,g,,290,https://www.tesco.com/groceries/en-GB/products/303823283,3,https://www.tesco.com/groceries/en-GB/products/303823283,23,13,57,116,490,1.5,4.8,0,26,1,1,0,53.80607222,-1.476566667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6339.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
756,IW,IW,13/06/2023,E01011341,IMG_6335,09/06/2023,TN_VTDH_26_01,TN_VTDH_26,,,5,2,1,Nandos sweet chilli jam,Nando's,0,Clear channel,2.85,https://www.tesco.com/groceries/en-GB/products/308498526,g,15,285,https://www.tesco.com/groceries/en-GB/products/308498526,3,https://www.tesco.com/groceries/en-GB/products/308498526,0.3,0,27,520,137,0,0.6,0,11,1,1,0,53.80606944,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6335.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
757,IW,IW,13/06/2023,E01011341,IMG_6335,09/06/2023,TN_VTDH_26_01,TN_VTDH_26,,,5,2,1,Corn on the cob,Nando's,0,Clear channel,,,,,,,4,CoFID 13-508,1.1,0.15,1.5,0,39,3,2.1,100,-9,0,0,0,53.80606944,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6335.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
758,IW,IW,13/06/2023,E01011341,IMG_6335,09/06/2023,TN_VTDH_26_01,TN_VTDH_26,,,5,2,1,Nandos sweet chilli skewer stack,Nando's,0,Clear Channel,,,g,367.5,1470,"FPS book, pg 92 medium courgette, pg 93 medium onion, pg 94 medium pepper, pg 58 chicken thigh edible portion, nandos recipe online for 500g halloumi and nandos recipe online for 40g chilli sauce",4,"CoFID 13-629, 13-524, 13-589, 18-319, 12-49",10.3,5.59,3.24,432.72,165.88,0.85,14.85,38.78,11,1,1,0,53.80606944,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6335.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
764,IW,IW,13/06/2023,E01011341,IMG_6344,09/06/2023,TN_VTDH_26_07,TN_VTDH_26,,,,,1,Nandos peri-peri garlic medium sauce,Nando's,0,Clear channel,2.25,https://www.tesco.com/groceries/en-GB/products/261961332,g,20,125,https://www.tesco.com/groceries/en-GB/products/261961332,3,https://www.tesco.com/groceries/en-GB/products/261961332,3.7,0.4,3.7,2000,58,0,0.8,0,10,1,1,0,53.80606111,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6344.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
765,IW,IW,13/06/2023,E01011341,IMG_6344,09/06/2023,TN_VTDH_26_07,TN_VTDH_26,,,5,2,1,Nandos peri peri garlic sauce,Nando's,0,,2.25,https://www.tesco.com/groceries/en-GB/products/261961332,g,25,125,https://www.tesco.com/groceries/en-GB/products/261961332,1,https://www.nandos.co.uk/food/garlic-peri-peri-sauce,3.7,0.4,3.7,5,58,0.8,0.8,0,0,0,0,0,53.80606111,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6344.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
766,IW,IW,13/06/2023,E01011341,IMG_6344,09/06/2023,TN_VTDH_26_07,TN_VTDH_26,,,5,2,1,Nandos peri-creamy chicken pasta,Nando's,0,Clear Channel,,,g,220.25,801,https://www.nandos.co.uk/food/recipes/creamy-peri-chicken-pasta,4,"CoFID 17-686, 18-323, 11-722, 12-538",5.24,2.18,2.71,86.43,160.29,0.66,14.23,0,-1,0,0,0,53.80606111,-1.476594444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6344.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
760,IW,IW,13/06/2023,E01011341,IMG_6337,09/06/2023,TN_VTDH_26_03,TN_VTDH_26,,,5,2,5,Persil laundry detergent,Persil,0,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.80604167,-1.476608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6337.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
762,IW,IW,13/06/2023,E01011341,IMG_6342,09/06/2023,TN_VTDH_26_05,TN_VTDH_26,,,5,2,3,Corona draft beer machine,Corona,0,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.80605278,-1.476608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6342.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
763,IW,IW,13/06/2023,E01011341,IMG_6343,09/06/2023,TN_VTDH_26_06,TN_VTDH_26,,,5,2,1,Weetabix chocolately hazelnut melts,Weetbix,0,Clear Channel,3,https://groceries.morrisons.com/products/weetabix-chocolatey-hazelnut-melts-609781011,g,,360,https://groceries.morrisons.com/products/weetabix-chocolatey-hazelnut-melts-609781011,3,https://groceries.morrisons.com/products/weetabix-chocolatey-hazelnut-melts-609781011,15,2.2,18,92,431,12,8,0,6,1,1,0,53.80605278,-1.476608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6343.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
759,IW,IW,13/06/2023,E01011341,IMG_6336,09/06/2023,TN_VTDH_26_02,TN_VTDH_26,,,5,2,5,Fareshare cost of living appeal,Fareshare,0,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.806075,-1.476613889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6336.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
754,IW,IW,13/06/2023,E01011341,IMG_6333,09/06/2023,TN_VTDH_24_01,TN_VTDH_24,,,9,1,5,Leeds Year of Culture 2023,Year of Culture,1,City ads,,,,,,,,,,,,,,,,,,,,0,53.80548611,-1.476641667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6333.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
817,IW,IW,13/06/2023,E01011341,IMG_6393,09/06/2023,TN_VTDH_61_01,TN_VTDH_61,,,1,2,5,Google pixel 7a,EE,0,Clear channel,,,,,,,,,,,,,,,,,,,,0,53.80499167,-1.477408333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6393.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
818,IW,IW,13/06/2023,E01011341,IMG_6393,09/06/2023,TN_VTDH_62_01,TN_VTDH_62,,,1,2,2,Pepsi max,pepsi,0,Clear channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0,0,53.80499167,-1.477408333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6393.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
819,IW,IW,13/06/2023,E01011341,IMG_6393,09/06/2023,TN_VTDH_62_01,TN_VTDH_62,,,1,2,1,Pizza,pepsi,0,Clear channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1,0,53.80499167,-1.477408333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6393.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
782,IW,IW,13/06/2023,E01011341,IMG_6362,09/06/2023,TN_VTDH_38_01,TN_VTDH_38,,,11,1,5,Littering fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.805,-1.477694444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6362.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
767,IW,IW,13/06/2023,E01011341,IMG_6347,09/06/2023,TN_VTDH_27_01,TN_VTDH_27,,,8,3,5,B&Q,B&Q,1,,,,,,,,,,,,,,,,,,,,,0,53.80609167,-1.477777778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6347.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
753,IW,IW,13/06/2023,E01011341,IMG_6332,09/06/2023,TN_VTDH_23_01,TN_VTDH_23,,,9,1,5,Leeds Year of Culture 2023,Year of Culture,1,City ads,,,,,,,,,,,,,,,,,,,,0,53.80501667,-1.477908333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6332.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
752,IW,IW,13/06/2023,E01011341,IMG_6331,09/06/2023,TN_VTDH_22_01,TN_VTDH_22,,,9,1,5,Leeds Year of Culture 2023,Year of Culture,1,City ads,,,,,,,,,,,,,,,,,,,,0,53.80493889,-1.478025,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6331.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
769,IW,IW,13/06/2023,E01011341,IMG_6349,09/06/2023,TN_VTDH_29_01,TN_VTDH_29,,,8,3,5,Father's day gift,Asda,1,,,,,,,,,,,,,,,,,,,,,0,53.8054,-1.4782,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6349.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
768,IW,IW,13/06/2023,E01011341,IMG_6348,09/06/2023,TN_VTDH_28_01,TN_VTDH_28,,,8,3,1,McSpicy burger,McDonald's,0,,4.69,McDonalds app,g,180,180,SL Image,2,https://www.mcdonalds.com/gb/en-gb/product/mcspicy.html,6.07,0.64,2.21,285.71,156.1,1.14,8.57,7.14,-2,0,0,0,53.805775,-1.478361111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6348.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
770,IW,IW,13/06/2023,E01011341,IMG_6350,09/06/2023,TN_VTDH_30_01,TN_VTDH_30,,,8,3,1,McDonalds BIG tasty,McDonald's,0,,5.49,https://mcdonalds-menu.co.uk/,g,290,290,SL image Big Tasty with Bacon = 310 - 20g (1 rasher of streaky bacon FSA portion book pg 54),2,https://www.mcdonalds.com/gb/en-gb/product/big-tasty.html,15.86,6.21,3.45,455,275,1.52,15.52,2,13,1,1,0,53.80560278,-1.478719444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6350.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
771,IW,IW,13/06/2023,E01011341,IMG_6350,09/06/2023,TN_VTDH_30_01,TN_VTDH_30,,,8,3,1,spicy BIG tasty,McDonald's,0,,6.49,McDonald's app,,300,300,"SL image big tasty with bacon (minus onion, 10g)",2,https://www.mcdonalds.com/gb/en-gb/product/spicy-big-tasty.html,15.33,6.33,2.97,480,270.33,1.37,16.67,15.67,13,1,1,0,53.80560278,-1.478719444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6350.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
772,IW,IW,13/06/2023,E01011341,IMG_6350,09/06/2023,TN_VTDH_30_01,TN_VTDH_30,,,8,3,1,BIG tasty with bacon,McDonald's,0,,6.09,https://mcdonalds-menu.co.uk/,g,310,310,SL image Big Tasty with Bacon = 310,2,https://www.mcdonalds.com/gb/en-gb/product/big-tasty-with-bacon.html,15.81,6.13,3.23,477.42,272.58,1.42,16.13,18.9,13,1,1,0,53.80560278,-1.478719444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6350.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
831,IW,IW,13/06/2023,E01011341,IMG_6330,09/06/2023,TN_VTDH_69_01,TN_VTDH_69,,,14,1,5,Dog grooming,wash and roll over,1,,,,,,,,,,,,,,,,,,,,,0,53.80458056,-1.478788889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6330.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
779,IW,IW,13/06/2023,E01011341,IMG_6355,09/06/2023,TN_VTDH_35_01,TN_VTDH_35,,,8,3,5,Asda,Asda,1,,,,,,,,,,,,,,,,,,,,,0,53.80479444,-1.478811111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6355.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
777,IW,IW,13/06/2023,E01011341,IMG_6353,09/06/2023,TN_VTDH_33_01,TN_VTDH_33,,,8,3,5,My M rewards Mcdonalds App,McDonald's,0,,,,,,,,,,,,,,,,,,,,,0,53.80540556,-1.478822222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6353.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
778,IW,IW,13/06/2023,E01011341,IMG_6353,09/06/2023,TN_VTDH_34_01,TN_VTDH_34,,,8,3,5,Happy Readers,McDonald's,0,,,,,,,,,,,,,,,,,,,,,0,53.80540556,-1.478822222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6353.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
773,IW,IW,13/06/2023,E01011341,IMG_6351,09/06/2023,TN_VTDH_31_01,TN_VTDH_31,,,8,3,1,McDonalds triple cheeseburger,McDonald's,0,,2.89,Advert,g,225,225,"FPS book, pg 55 McDonalds Cheeseburger (117g), pg 26 processed cheese slices (x2= 40g), pg 54 100% beef burger (x2= 68g)",2,https://www.mcdonalds.com/gb/en-gb/product/triple-cheeseburger.html,14.22,7.11,3.82,604.44,256.89,1.16,16.44,2.2,15,1,1,0,53.80549722,-1.478888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6351.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
774,IW,IW,13/06/2023,E01011341,IMG_6351,09/06/2023,TN_VTDH_31_01,TN_VTDH_31,,,8,3,1,McDonalds Cheeseburger,McDonald's,0,,1.19,Advert,g,117,117,"FPS book, pg 55 McDonalds Cheeseburger",2,https://www.mcdonalds.com/gb/en-gb/product/cheeseburger.html,10.53,4.82,6.14,596.49,261.4,2.19,14.04,4.39,12,1,1,0,53.80549722,-1.478888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6351.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
775,IW,IW,13/06/2023,E01011341,IMG_6351,09/06/2023,TN_VTDH_31_01,TN_VTDH_31,,,8,3,1,McDonalds Mayo Chicken,McDonald's,0,,1.19,Mcdonalds app,g,144,144,SL image Mayo Chicken Burger,2,https://www.mcdonalds.com/gb/en-gb/product/mayo-chicken.html,6.32,0.76,3.06,277.78,197.92,1.81,8.33,6.94,-1,0,0,0,53.80549722,-1.478888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6351.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
776,IW,IW,13/06/2023,E01011341,IMG_6352,09/06/2023,TN_VTDH_32_01,TN_VTDH_32,,,8,3,5,Asda,Asda,1,,,,,,,,,,,,,,,,,,,,,0,53.80523333,-1.479002778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6352.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
780,IW,IW,13/06/2023,E01011341,IMG_6356,09/06/2023,TN_VTDH_36_01,TN_VTDH_36,,,6,2,5,Fostering,Foster4Leeds,1,,,,,,,,,,,,,,,,,,,,,0,53.80527222,-1.479177778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6356.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
739,IW,IW,13/06/2023,E01011341,IMG_6317,09/06/2023,TN_VTDH_09_01,TN_VTDH_09,,,8,3,5,mobile data,EE,0,global,,,,,,,,,,,,,,,,,,,,0,53.80109722,-1.485375,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6317.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
740,IW,IW,13/06/2023,E01011341,IMG_6318,09/06/2023,TN_VTDH_10_01,TN_VTDH_10,,,12,1,5,Al-murad tiles & bathrooms,Al-Murad Tiles,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.80153611,-1.4862,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6318.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
850,IW,IW,19/06/2023,E01011353,IMG_6550,15/06/2023,CA_MAGP_01_01,CA_MAGP_01,,,14,2,5,Electrical & Security,SBE Electrical,1,,,,,,,,,,,,,,,,,,,,,0,53.82324722,-1.522938889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6550.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
580,IW,IW,30/05/2023,E01033015,IMG_5460,25/05/2023,HR_GWWW_13_01,HR_GWWW_13,,,6,2,3,2-4-1 cocktails,TGI Fridays,0,,,,,,,,,,,,,,,,,,,,,0,53.79733333,-1.561411111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5460.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
324,VJ,VJ,23/05/2023,E01011363,20230519_102007,19/05/2023,AY_HFCA_34_01,AY_HFCA_34,,,6,2,3,2-4-1 cocktails,TGI Fridays,1,,,,,,,,,,,,,,,,,,,,,0,53.7973744,-1.56155,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102007.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
568,IW,IW,30/05/2023,E01033015,IMG_5456,25/05/2023,HR_GWWW_12_01,HR_GWWW_12,,,10,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79719444,-1.561563889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5456.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
569,IW,IW,30/05/2023,E01033015,IMG_5456,25/05/2023,HR_GWWW_12_02,HR_GWWW_12,,,10,2,5,Ferocious (event),TAM Events,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79719444,-1.561563889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5456.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
570,IW,IW,30/05/2023,E01033015,IMG_5456,25/05/2023,HR_GWWW_12_03,HR_GWWW_12,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79719444,-1.561563889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5456.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
577,IW,IW,30/05/2023,E01033015,IMG_5459,25/05/2023,HR_GWWW_12_10,HR_GWWW_12,,,10,2,5,The Commitments (musical),The Grand Theatre and Opera House Leeds,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79711111,-1.561608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5459.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
578,IW,IW,30/05/2023,E01033015,IMG_5459,25/05/2023,HR_GWWW_12_11,HR_GWWW_12,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79711111,-1.561608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5459.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
579,IW,IW,30/05/2023,E01033015,IMG_5459,25/05/2023,HR_GWWW_12_12,HR_GWWW_12,,,10,2,5,The Bodyguard (musical),The Grand Theatre and Opera House Leeds,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79711111,-1.561608333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5459.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
571,IW,IW,30/05/2023,E01033015,IMG_5457,25/05/2023,HR_GWWW_12_04,HR_GWWW_12,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79713889,-1.561611111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5457.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
572,IW,IW,30/05/2023,E01033015,IMG_5457,25/05/2023,HR_GWWW_12_05,HR_GWWW_12,,,10,2,5,The Commitments (musical),The Grand Theatre and Opera House Leeds,0,Street sites,,,,,,,,,,,,,,,,,,,,0,53.79713889,-1.561611111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01033015_Q4_GranaryWrfWhitehallWaterfront\IMG_5457.JPG,E01033015_Q4_GranaryWrfWhitehallWaterfront,E01033015,Q4,GranaryWrfWhitehallWaterfront
