Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance
IW,IW,23/05/2023,E01011287,IMG_5131.JPG,19/05/2023,AY_SGVS_08_01,AY_SGVS_08,,,1,2,1,McDonald's bacon sandwich,McDonald's,0,Global,3.39,McDonald's app,g,174,174,"FPS book, pg 14 bap, pg 54 bacon (x2), pg 83 ketchup sachet",2,https://www.mcdonalds.com/gb/en-gb/product/bacon-roll.html,5.29,1.61,4.25,505.75,190.8,1.26,12.07,0,2,0,0
IW,IW,23/05/2023,E01011287,IMG_5132.JPG,19/05/2023,AY_SGVS_09_01,AY_SGVS_09,,,1,2,2,Pepsi Max (can),Pepsi,0,Clear Channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,0,0,0,0,0.4,0,0,0,0,0,0
IW,IW,23/05/2023,E01011287,IMG_5132.JPG,19/05/2023,AY_SGVS_09_02,AY_SGVS_09,,,1,2,1,Pizza,Pepsi,0,Clear Channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
IW,IW,23/05/2023,E01011287,IMG_5129.JPG,19/05/2023,AY_SGVS_10_01,AY_SGVS_10,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_143226.jpg,19/05/2023,WW_BPSC_01_01,WW_BPSC_01,,,1,2,3,Inch's medium apple cider,Inch's,0,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_143215.jpg,19/05/2023,WW_BPSC_02_01,WW_BPSC_02,,,1,2,3,Inch's medium apple cider,Inch's,0,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_143902.jpg,19/05/2023,WW_BPSC_03_01,WW_BPSC_03,,,13,2,1,Peperoni pizza ,Greggs,0,,0.85,https://thefoodxp.com/greggs-menu-prices/,g,172,172,https://www.greggs.co.uk/menu/product/pepperoni-pizza-1001171,1,https://www.greggs.co.uk/menu/product/pepperoni-pizza-1001171,19,7.1,3.2,340,358,0,13,0,14,1,1
VJ,VJ,23/05/2023,E01011694,20230519_141822.jpg,19/05/2023,WW_BPSC_04_01,WW_BPSC_04,,,1,2,1,Burger King Cheeseburger,Burger King,0,Clear Channel,1.49,https://www.burgerking.co.uk/menu/section-a9b236a6-3898-4070-9c3b-d5396dd96590,g,118,118,"FPS book, burgerking cheeseburger pg 54",2,https://www.burgerking.co.uk/menu/item-item_1854,10.7,4.8,5,560,247.4,0,13.8,0,14,1,1
VJ,VJ,23/05/2023,E01011694,20230519_141801.jpg,19/05/2023,WW_BPSC_05_01,WW_BPSC_05,,,1,2,5,B&Q,B&Q,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141755.jpg,19/05/2023,WW_BPSC_05_02,WW_BPSC_05,,,1,2,5,British Gas,British Gas,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141741.jpg,19/05/2023,WW_BPSC_05_03,WW_BPSC_05,,,1,2,5,MacMillan Cancer Support,MacMillan Cancer Support,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141731.jpg,19/05/2023,WW_BPSC_05_04,WW_BPSC_05,,,1,2,3,Jack Daniel's and Coca Cola pre-mixed can,Jack Daniels,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141716.jpg,19/05/2023,WW_BPSC_05_05,WW_BPSC_05,,,1,2,1,Maltesers dark ,Maltesers,0,,1.5,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,g,29.33,88,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,29,18,32,80,495,0,9.6,0,23,1,1
VJ,VJ,23/05/2023,E01011694,20230519_141722.jpg,19/05/2023,WW_BPSC_05_06,WW_BPSC_05,,,1,2,5,Google Pixel 7 Pro,Vodafone,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141595.jpg,19/05/2023,WW_BPSC_06_01,WW_BPSC_06,,,10,2,5,Reading & Leeds Festival,Reading & Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141595.jpg,19/05/2023,WW_BPSC_06_02,WW_BPSC_06,,,10,2,5,Wish You Were Dead (play),Leeds Grand Theatre,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141346.jpg,19/05/2023,WW_BPSC_06_03,WW_BPSC_06,,,10,2,5,Meanwood Tavern,Meanwood Tavern,1,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141346.jpg,19/05/2023,WW_BPSC_06_04,WW_BPSC_06,,,10,2,5,The Chats (gig),Leeds Beckett Student Union,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141330.jpg,19/05/2023,WW_BPSC_06_05,WW_BPSC_06,,,10,2,5,Leeds Ball,Leeds University Union,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141330.jpg,19/05/2023,WW_BPSC_06_06,WW_BPSC_06,,,10,2,5,Wish You Were Dead (play),Leeds Grand Theatre,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141330.jpg,19/05/2023,WW_BPSC_06_07,WW_BPSC_06,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141316[1].jpg,19/05/2023,WW_BPSC_06_08,WW_BPSC_06,,,10,2,5,The WOW Barn Festival,Leds Year of Culture 2023,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141316[1].jpg,19/05/2023,WW_BPSC_06_09,WW_BPSC_06,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011694,20230519_141316[1].jpg,19/05/2023,WW_BPSC_06_10,WW_BPSC_06,,,10,2,5,Nile Rodgers & Chic (gig),Futuresound,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_110032.jpg,22/05/2023,HH_HPRP_01_01,HH_HPRP_01,,,1,2,3,Madri beer,Madri,0,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105805.jpg,22/05/2023,HH_HPRP_02_01,HH_HPRP_02,,,1,2,3,Madri beer,Madri,0,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105634.pjg,22/05/2023,HH_HPRP_03_01,HH_HPRP_03,,,1,2,1,KFC mayo twister wrap,KFC,0,Clear Channel,1.98,Advert,g,220,220,SL image mayo twister wrap,2,https://www.kfc.co.uk/nutrition-allergens?close,10.86,1.32,2.82,394.55,236.36,0,13.14,20.46,3,0,0
VJ,VJ,23/05/2023,E01011448,20230522_105422.jpg,22/05/2023,HH_HPRP_04_01,HH_HPRP_04,,,8,3,1,KP nuts snack packs (x5),KP,0,Global,3.25,https://www.tesco.com/groceries/en-GB/products/310129639?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**310129639*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF9Y6zofhzR-L-59BxI7MeRDI8GU_Ee-uZ4QmJjLNd4jC9rr0V6Wod8aAvCYEALw_wcB&gclsrc=aw.ds,g,30,150,https://www.tesco.com/groceries/en-GB/products/310129639?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**310129639*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF9Y6zofhzR-L-59BxI7MeRDI8GU_Ee-uZ4QmJjLNd4jC9rr0V6Wod8aAvCYEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/310129639?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**310129639*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF9Y6zofhzR-L-59BxI7MeRDI8GU_Ee-uZ4QmJjLNd4jC9rr0V6Wod8aAvCYEALw_wcB&gclsrc=aw.ds,51,8.1,5.1,520,614,8.5,30,90,16,1,1
VJ,VJ,23/05/2023,E01011448,20230522_105325.jpg,22/05/2023,HH_HPRP_05_01,HH_HPRP_05,,,10,2,5,Meanwood Tavern,Meanwood Tavern,1,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105325.jpg,22/05/2023,HH_HPRP_05_02,HH_HPRP_05,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105325.jpg,22/05/2023,HH_HPRP_05_03,HH_HPRP_05,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105313.jpg,22/05/2023,HH_HPRP_05_04,HH_HPRP_05,,,10,2,5,Strictly Ballroom the musical,The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105313.jpg,22/05/2023,HH_HPRP_05_05,HH_HPRP_05,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105313.jpg,22/05/2023,HH_HPRP_05_06,HH_HPRP_05,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105257.jpg,22/05/2023,HH_HPRP_05_07,HH_HPRP_05,,,10,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105257.jpg,22/05/2023,HH_HPRP_05_08,HH_HPRP_05,,,10,2,5,Leeds Poetry Festival 2023,Leeds Poetry Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105246.jpg,22/05/2023,HH_HPRP_05_09,HH_HPRP_05,,,10,2,5,Leeds Ball,Leeds University Union,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105246.jpg,22/05/2023,HH_HPRP_05_10,HH_HPRP_05,,,10,2,5,Strictly Ballroom the musical,The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_105246.jpg,22/05/2023,HH_HPRP_05_11,HH_HPRP_05,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104658.jpg,22/05/2023,HH_HPRP_06_01,HH_HPRP_06,,,1,2,1,Mega hot sauce,McDonald's,0,,,,ml,21,21,typical dip size,2,https://www.mcdonalds.com/ie/en-ie/product/mega-hot-dip.html,0.95,0,20.48,666.67,119.05,2.38,1.9,0,10,1,1
VJ,VJ,23/05/2023,E01011448,20230522_104658.jpg,22/05/2023,HH_HPRP_06_01,HH_HPRP_06,,,1,2,1,McDonald's McNuggets,McDonald's,0,,4.29,https://mcdonalds-menu.co.uk/,g,105,105,"FPS book, pg 58 McDonald's 6 McNuggets",2,https://www.mcdonalds.com/gb/en-gb/product/chicken-mcnuggets-6-pieces.html,12.38,1.43,0.57,217.14,248.57,1.33,14.29,0,0,0,0
VJ,VJ,23/05/2023,E01011448,20230522_104605.jpg,22/05/2023,HH_HPRP_07_01,HH_HPRP_07,,,10,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104605.jpg,22/05/2023,HH_HPRP_07_02,HH_HPRP_07,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104605.jpg,22/05/2023,HH_HPRP_07_03,HH_HPRP_07,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104549.jpg,22/05/2023,HH_HPRP_07_04,HH_HPRP_07,,,10,2,5,Leeds Trinity University,Leeds Trinity University,1,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104549.jpg,22/05/2023,HH_HPRP_07_05,HH_HPRP_07,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104549.jpg,22/05/2023,HH_HPRP_07_06,HH_HPRP_07,,,10,2,5,Leeds Record Fair,Kirkgate Market,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104535.jpg,22/05/2023,HH_HPRP_07_07,HH_HPRP_07,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104535.jpg,22/05/2023,HH_HPRP_07_08,HH_HPRP_07,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104535.jpg,22/05/2023,HH_HPRP_07_09,HH_HPRP_07,,,10,2,5,Ferocious (event),TAM Events,0,Street Sites,12.5,Advert,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104518.jpg,22/05/2023,HH_HPRP_07_10,HH_HPRP_07,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104518.jpg,22/05/2023,HH_HPRP_07_11,HH_HPRP_07,,,10,2,5,Leeds Poetry Festival 2023,Leeds Poetry Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104340.jpg,22/05/2023,HH_HPRP_08_01,HH_HPRP_08,,,10,2,5,The Selecter (gig),The Selecter,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104340.jpg,22/05/2023,HH_HPRP_08_02,HH_HPRP_08,,,10,2,5,Nile Rodgers & Chic (gig),Futuresound,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104340.jpg,22/05/2023,HH_HPRP_08_03,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104329.jpg,22/05/2023,HH_HPRP_08_04,HH_HPRP_08,,,10,2,5,Springwell Sessions Bank Holiday Festival,Springwell Sessions,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104329.jpg,22/05/2023,HH_HPRP_08_05,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104318.jpg,22/05/2023,HH_HPRP_08_06,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104318.jpg,22/05/2023,HH_HPRP_08_07,HH_HPRP_08,,,10,2,5,Happy Hour Live (podcast),Happy Hour Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104257.jpg,22/05/2023,HH_HPRP_08_08,HH_HPRP_08,,,10,2,5,Happy Hour Live (podcast),Happy Hour Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_104257.jpg,22/05/2023,HH_HPRP_08_09,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103647.jpg,22/05/2023,HH_HPRP_09_01,HH_HPRP_09,,,11,1,5,Shapeless (event),The Imaginarium,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103642.jpg,22/05/2023,HH_HPRP_10_01,HH_HPRP_10,,,11,1,5,Just Stop Oil,Just Stop Oil,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103601.jpg,22/05/2023,HH_HPRP_11_01,HH_HPRP_11,,,13,1,5,High Rise Festival,High Rise Festival,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103601.jpg,22/05/2023,HH_HPRP_11_02,HH_HPRP_11,,,13,1,5,Artclub (club night),Mint Warehouse nightclub,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103601.jpg,22/05/2023,HH_HPRP_11_03,HH_HPRP_11,,,13,1,5,Napes Objectiv (gig),Wire nightclub,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103601.jpg,22/05/2023,HH_HPRP_11_04,HH_HPRP_11,,,13,1,5,Socialist appeal,Socialist appeal,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103556.jpg,22/05/2023,HH_HPRP_11_05,HH_HPRP_11,,,13,1,5,Paranoid Void + Slow Loris (gig),The Fenton nightclub,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103556.jpg,22/05/2023,HH_HPRP_11_06,HH_HPRP_11,,,13,1,5,British Telecom,British Telecom,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103526.jpg,22/05/2023,HH_HPRP_12_01,HH_HPRP_12,,,10,2,5,Leeds Ball,Leeds University Union,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103526.jpg,22/05/2023,HH_HPRP_12_02,HH_HPRP_12,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103526.jpg,22/05/2023,HH_HPRP_12_03,HH_HPRP_12,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103509.jpg,22/05/2023,HH_HPRP_12_04,HH_HPRP_12,,,10,2,5,Strictly Ballroom the musical,The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103509.jpg,22/05/2023,HH_HPRP_12_05,HH_HPRP_12,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103509.jpg,22/05/2023,HH_HPRP_12_06,HH_HPRP_12,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103443.jpg,22/05/2023,HH_HPRP_12_07,HH_HPRP_12,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103443.jpg,22/05/2023,HH_HPRP_12_08,HH_HPRP_12,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103443.jpg,22/05/2023,HH_HPRP_12_09,HH_HPRP_12,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103417.jpg,22/05/2023,HH_HPRP_12_10,HH_HPRP_12,,,10,2,5,Meanwood Tavern,Meanwood Tavern,1,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103417.jpg,22/05/2023,HH_HPRP_12_11,HH_HPRP_12,,,10,2,5,Leeds Poetry Festival 2023,Leeds Poetry Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103345.jpg,22/05/2023,HH_HPRP_13_01,HH_HPRP_13,,,14,1,5,Artclub (club night),Mint Warehouse nightclub,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103337.jpg,22/05/2023,HH_HPRP_14_01,HH_HPRP_14,,,14,1,5,Quantum Leeds (club night),Assembly House Leesd,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103337.jpg,22/05/2023,HH_HPRP_14_02,HH_HPRP_14,,,14,1,5,Freekiencies (club night),Freedom Mills,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103335.jpg,22/05/2023,HH_HPRP_15_01,HH_HPRP_15,,,14,1,5,Quantum Leeds (club night),Assembly House Leesd,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103324.jpg,22/05/2023,HH_HPRP_16_01,HH_HPRP_16,,,14,1,5,Quantum Leeds (club night),Assembly House Leesd,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011448,20230522_103324.jpg,22/05/2023,HH_HPRP_16_02,HH_HPRP_16,,,14,1,5,Freekiencies (club night),Freedom Mills,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095149.jpg,22/05/2023,HH_PGCH_01_01,HH_PGCH_01,,,11,1,5,Just Stop Oil,Just Stop Oil,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095114.jpg,22/05/2023,HH_PGCH_02_01,HH_PGCH_02,,,6,2,5,Beat Herder (festival),Beat-Herder Festival,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095114.jpg,22/05/2023,HH_PGCH_02_02,HH_PGCH_02,,,6,2,5,"Seeds, Dreams & Constellations (play)",Riley Theatre,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095114.jpg,22/05/2023,HH_PGCH_02_03,HH_PGCH_02,,,6,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095108.jpg,22/05/2023,HH_PGCH_02_04,HH_PGCH_02,,,6,2,5,Leeds Ball,Leeds University Union,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095108.jpg,22/05/2023,HH_PGCH_02_05,HH_PGCH_02,,,6,2,5,Meanwood Tavern,Meanwood Tavern,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095015.jpg,22/05/2023,HH_PGCH_02_06,HH_PGCH_02,,,6,2,5,Of Mice and Men (play),Leeds Play House,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095015.jpg,22/05/2023,HH_PGCH_02_07,HH_PGCH_02,,,6,2,5,Beat Herder (festival),Beat-Herder Festival,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_095015.jpg,22/05/2023,HH_PGCH_02_08,HH_PGCH_02,,,6,2,5,Leeds Tattoo Expo,Leeds Tattoo Expo,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011445,20230522_094924.jpg,22/05/2023,HH_PGCH_03_01,HH_PGCH_03,,,6,2,5,Henry Moore Institute,Henry Moore Institute,1,,,,,,,,,,,,,,,,,,,,
